cell_id,district,ffsi_score,ffsi_class,primary_contributor,status
AIZ_00221,Aizawl,63.33,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00222,Aizawl,71.22,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00223,Aizawl,74.94,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00224,Aizawl,68.62,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00225,Aizawl,66.98,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00226,Aizawl,66.95,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00227,Aizawl,24.61,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00228,Aizawl,17.63,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00229,Aizawl,16.85,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00230,Aizawl,12.82,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00231,Aizawl,14.89,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00232,Aizawl,8.3,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00233,Aizawl,23.17,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00234,Aizawl,22.66,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00235,Aizawl,18.83,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00236,Aizawl,24.94,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00237,Aizawl,23.21,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00238,Aizawl,33.07,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00239,Aizawl,67.18,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00240,Aizawl,69.83,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00241,Aizawl,72.58,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00242,Aizawl,70.88,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00243,Aizawl,67.84,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00244,Aizawl,68.25,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00245,Aizawl,26.75,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00246,Aizawl,56.44,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00247,Aizawl,68.22,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00248,Aizawl,65.92,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00249,Aizawl,68.55,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00250,Aizawl,22.61,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00251,Aizawl,21.13,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00252,Aizawl,70.1,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00253,Aizawl,37.33,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00254,Aizawl,39.11,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00255,Aizawl,61.8,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00256,Aizawl,73.58,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00257,Aizawl,75.31,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00258,Aizawl,16.05,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00259,Aizawl,62.02,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00260,Aizawl,,,,INSUFFICIENT_DATA
AIZ_00261,Aizawl,17.69,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00262,Aizawl,13.99,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00263,Aizawl,49.1,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00264,Aizawl,50.09,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00265,Aizawl,26.8,VERY_LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00266,Aizawl,53.9,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00267,Aizawl,54.7,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00268,Aizawl,13.94,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00269,Aizawl,17.93,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00270,Aizawl,18.3,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00271,Aizawl,14.4,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00272,Aizawl,17.87,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00273,Aizawl,14.0,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00274,Aizawl,53.55,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00275,Aizawl,53.9,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00276,Aizawl,13.09,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00277,Aizawl,25.14,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00278,Aizawl,59.14,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00279,Aizawl,49.95,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00280,Aizawl,20.81,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00281,Aizawl,21.67,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00282,Aizawl,63.76,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00283,Aizawl,37.87,LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00284,Aizawl,25.12,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00285,Aizawl,24.02,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00286,Aizawl,16.26,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00287,Aizawl,69.74,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00288,Aizawl,55.83,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00289,Aizawl,62.92,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00290,Aizawl,23.44,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00291,Aizawl,21.08,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00292,Aizawl,62.52,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00293,Aizawl,62.84,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00294,Aizawl,65.18,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00295,Aizawl,64.31,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00296,Aizawl,62.48,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00297,Aizawl,45.84,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00298,Aizawl,23.31,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00299,Aizawl,50.48,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00300,Aizawl,10.73,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00301,Aizawl,18.46,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00302,Aizawl,65.05,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00303,Aizawl,23.6,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00304,Aizawl,61.99,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00305,Aizawl,68.52,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00306,Aizawl,65.63,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00307,Aizawl,16.24,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00308,Aizawl,17.8,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00309,Aizawl,14.77,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00310,Aizawl,68.13,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00311,Aizawl,68.13,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00312,Aizawl,23.09,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00313,Aizawl,57.66,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00314,Aizawl,32.11,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00315,Aizawl,19.8,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00316,Aizawl,14.12,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00317,Aizawl,,,,INSUFFICIENT_DATA
AIZ_00318,Aizawl,25.76,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00319,Aizawl,22.4,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00320,Aizawl,68.06,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00321,Aizawl,58.54,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00322,Aizawl,14.38,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00323,Aizawl,65.51,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00324,Aizawl,69.21,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00325,Aizawl,68.49,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00326,Aizawl,32.71,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00327,Aizawl,20.82,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00328,Aizawl,19.24,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00329,Aizawl,19.67,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00330,Aizawl,22.37,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00331,Aizawl,28.63,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00332,Aizawl,60.92,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00333,Aizawl,60.78,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00334,Aizawl,65.93,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00335,Aizawl,69.11,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00336,Aizawl,67.06,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00337,Aizawl,69.27,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00338,Aizawl,68.6,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00339,Aizawl,64.85,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00340,Aizawl,72.87,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00341,Aizawl,77.44,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00342,Aizawl,73.27,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00343,Aizawl,29.98,VERY_LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00344,Aizawl,64.59,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00345,Aizawl,68.92,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00346,Aizawl,65.43,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00347,Aizawl,13.48,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00348,Aizawl,58.16,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00349,Aizawl,19.34,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00350,Aizawl,16.36,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00351,Aizawl,53.96,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00352,Aizawl,58.13,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00353,Aizawl,47.73,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00354,Aizawl,15.17,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00355,Aizawl,19.33,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00356,Aizawl,56.53,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00357,Aizawl,19.19,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00358,Aizawl,49.77,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00359,Aizawl,26.19,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00360,Aizawl,59.06,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00361,Aizawl,58.88,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00362,Aizawl,65.87,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00363,Aizawl,25.51,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00364,Aizawl,16.53,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00365,Aizawl,54.72,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00366,Aizawl,19.91,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00367,Aizawl,63.73,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00368,Aizawl,26.2,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00369,Aizawl,27.3,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00370,Aizawl,25.32,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00371,Aizawl,22.49,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00372,Aizawl,22.88,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00373,Aizawl,20.26,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00374,Aizawl,73.07,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00375,Aizawl,61.21,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00376,Aizawl,43.77,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00377,Aizawl,25.29,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00378,Aizawl,24.5,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00379,Aizawl,55.22,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00380,Aizawl,65.89,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00381,Aizawl,58.67,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00382,Aizawl,59.44,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00383,Aizawl,58.1,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00384,Aizawl,61.95,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00385,Aizawl,19.63,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00386,Aizawl,48.26,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00387,Aizawl,12.21,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00388,Aizawl,23.11,VERY_LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00389,Aizawl,61.76,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00390,Aizawl,56.37,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00391,Aizawl,26.82,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00392,Aizawl,22.14,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00393,Aizawl,58.43,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00394,Aizawl,62.13,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00395,Aizawl,20.07,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00396,Aizawl,66.71,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00397,Aizawl,12.23,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00398,Aizawl,12.16,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00399,Aizawl,14.08,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00400,Aizawl,14.58,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00401,Aizawl,56.21,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00402,Aizawl,63.37,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00403,Aizawl,69.83,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00404,Aizawl,65.07,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00405,Aizawl,59.58,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00406,Aizawl,20.48,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00407,Aizawl,21.2,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00408,Aizawl,17.21,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00409,Aizawl,22.97,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00410,Aizawl,28.42,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00411,Aizawl,32.73,LOW,High topographic wetness convergence,AVAILABLE
AIZ_00412,Aizawl,21.24,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00413,Aizawl,72.31,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00414,Aizawl,70.76,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00415,Aizawl,70.65,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00416,Aizawl,17.44,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00417,Aizawl,21.1,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00418,Aizawl,15.64,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00419,Aizawl,23.97,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00420,Aizawl,27.5,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00421,Aizawl,62.97,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00422,Aizawl,65.09,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00423,Aizawl,71.97,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00424,Aizawl,75.52,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00425,Aizawl,72.23,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00426,Aizawl,67.39,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00427,Aizawl,66.71,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00428,Aizawl,64.05,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00429,Aizawl,66.0,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00430,Aizawl,62.35,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00431,Aizawl,69.54,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00432,Aizawl,72.16,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00433,Aizawl,77.91,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00434,Aizawl,70.49,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00435,Aizawl,55.62,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00436,Aizawl,74.44,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00437,Aizawl,49.98,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00438,Aizawl,75.04,HIGH,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00439,Aizawl,,,,INSUFFICIENT_DATA
AIZ_00440,Aizawl,11.85,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00441,Aizawl,52.43,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00442,Aizawl,16.77,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00443,Aizawl,13.71,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00444,Aizawl,49.6,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00445,Aizawl,24.03,VERY_LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00446,Aizawl,60.82,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00447,Aizawl,18.65,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00448,Aizawl,18.64,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00449,Aizawl,15.25,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00450,Aizawl,63.65,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00451,Aizawl,12.05,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00452,Aizawl,17.53,VERY_LOW,High topographic wetness convergence,AVAILABLE
AIZ_00453,Aizawl,45.52,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00454,Aizawl,59.17,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00455,Aizawl,30.43,LOW,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00456,Aizawl,57.05,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00457,Aizawl,53.81,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00458,Aizawl,19.69,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00459,Aizawl,16.61,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00460,Aizawl,61.94,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00461,Aizawl,16.59,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00462,Aizawl,16.24,VERY_LOW,Large upstream contributing catchment,AVAILABLE
AIZ_00463,Aizawl,62.83,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00464,Aizawl,67.3,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
AIZ_00465,Aizawl,68.7,MODERATE,Low elevation above nearest drainage (HAND),AVAILABLE
