cell_id,district,exposure_status,nearest_road_distance_m,nearest_road_class,road_length_in_cell_m,nearest_hospital_distance_m,nearest_hospital_name,nearest_school_distance_m,nearest_school_name
AIZ_03515,Aizawl,AVAILABLE,276.2,trunk,100.9,5662.1,Greenwood Hospital,3231.4,Ferrando
AIZ_03516,Aizawl,AVAILABLE,451.3,trunk,0.0,5526.0,Greenwood Hospital,3433.5,Ferrando
AIZ_03517,Aizawl,AVAILABLE,472.0,track,0.0,5432.8,Greenwood Hospital,3692.7,Ferrando
AIZ_03518,Aizawl,AVAILABLE,492.3,track,0.0,5384.5,Greenwood Hospital,3997.8,Ferrando
AIZ_03519,Aizawl,AVAILABLE,337.8,track,0.0,5382.4,Greenwood Hospital,4339.3,Ferrando
AIZ_03520,Aizawl,AVAILABLE,477.3,track,0.0,5426.6,Greenwood Hospital,4709.2,Ferrando
AIZ_03521,Aizawl,AVAILABLE,342.8,track,0.0,5515.9,Greenwood Hospital,5101.3,Ferrando
AIZ_03522,Aizawl,AVAILABLE,281.9,track,146.9,5648.3,Greenwood Hospital,5510.9,Ferrando
AIZ_03523,Aizawl,AVAILABLE,230.3,track,136.2,5820.7,Greenwood Hospital,5934.4,Ferrando
AIZ_03524,Aizawl,AVAILABLE,723.2,track,0.0,5686.0,Government Hospital; Durtlang North,6369.0,Ferrando
AIZ_03525,Aizawl,AVAILABLE,1221.1,track,0.0,5588.7,Government Hospital; Durtlang North,6812.6,Ferrando
AIZ_03526,Aizawl,AVAILABLE,1720.0,track,0.0,5534.9,Government Hospital; Durtlang North,7263.5,Ferrando
AIZ_03527,Aizawl,AVAILABLE,2219.5,track,0.0,5526.0,Government Hospital; Durtlang North,7720.4,Ferrando
AIZ_03528,Aizawl,AVAILABLE,2272.7,track,0.0,5562.3,Government Hospital; Durtlang North,8182.4,Ferrando
AIZ_03529,Aizawl,AVAILABLE,1849.0,track,0.0,5642.8,Government Hospital; Durtlang North,8648.6,Ferrando
AIZ_03530,Aizawl,AVAILABLE,1349.8,track,0.0,5765.7,Government Hospital; Durtlang North,9118.4,Ferrando
AIZ_03531,Aizawl,AVAILABLE,851.4,track,0.0,5928.3,Government Hospital; Durtlang North,9591.3,Ferrando
AIZ_03532,Aizawl,AVAILABLE,357.7,track,0.0,6127.6,Government Hospital; Durtlang North,10066.7,Ferrando
AIZ_03533,Aizawl,AVAILABLE,31.9,track,1610.4,6360.0,Government Hospital; Durtlang North,10544.5,Ferrando
AIZ_03534,Aizawl,AVAILABLE,308.7,track,0.0,6622.0,Government Hospital; Durtlang North,11024.2,Ferrando
AIZ_03535,Aizawl,AVAILABLE,567.1,track,0.0,6910.4,Government Hospital; Durtlang North,11505.7,Ferrando
AIZ_03536,Aizawl,AVAILABLE,764.9,track,0.0,7221.9,Government Hospital; Durtlang North,11988.6,Ferrando
AIZ_03537,Aizawl,AVAILABLE,987.4,track,0.0,7553.6,Government Hospital; Durtlang North,12472.9,Ferrando
AIZ_03538,Aizawl,AVAILABLE,1248.9,track,0.0,7872.0,Government Hospital; Durtlang North,12891.3,Ferrando
AIZ_03539,Aizawl,AVAILABLE,203.8,primary,47.8,6989.6,Mercy Hospital,43295.3,Mary Mount School
AIZ_03540,Aizawl,AVAILABLE,92.5,primary,730.3,6809.4,Mercy Hospital,42982.5,Mary Mount School
AIZ_03541,Aizawl,AVAILABLE,180.4,primary,339.1,6730.3,Mercy Hospital,42493.3,Mary Mount School
AIZ_03542,Aizawl,AVAILABLE,122.8,primary,768.5,6690.0,Mercy Hospital,42000.8,Mary Mount School
AIZ_03543,Aizawl,AVAILABLE,228.0,primary,185.2,6686.9,Mercy Hospital,41508.5,Mary Mount School
AIZ_03544,Aizawl,AVAILABLE,477.2,primary,0.0,6721.2,Mercy Hospital,41016.4,Mary Mount School
AIZ_03545,Aizawl,AVAILABLE,897.6,residential,0.0,6792.2,Mercy Hospital,40524.5,Mary Mount School
AIZ_03546,Aizawl,AVAILABLE,708.8,residential,0.0,6898.8,Mercy Hospital,40032.8,Mary Mount School
AIZ_03547,Aizawl,AVAILABLE,577.5,residential,0.0,7039.3,Mercy Hospital,39541.3,Mary Mount School
AIZ_03548,Aizawl,AVAILABLE,815.0,residential,0.0,7211.9,Mercy Hospital,39050.0,Mary Mount School
AIZ_03549,Aizawl,AVAILABLE,1222.7,residential,0.0,7414.2,Mercy Hospital,38559.0,Mary Mount School
AIZ_03550,Aizawl,AVAILABLE,1681.0,residential,0.0,7643.9,Mercy Hospital,38068.1,Mary Mount School
AIZ_03551,Aizawl,AVAILABLE,2157.9,residential,0.0,7898.7,Mercy Hospital,37577.6,Mary Mount School
AIZ_03552,Aizawl,AVAILABLE,2498.1,primary,0.0,8176.1,Mercy Hospital,37087.2,Mary Mount School
AIZ_03553,Aizawl,AVAILABLE,2802.1,primary,0.0,8473.9,Mercy Hospital,36597.1,Mary Mount School
AIZ_03554,Aizawl,AVAILABLE,3120.4,primary,0.0,8790.2,Mercy Hospital,36107.3,Mary Mount School
AIZ_03555,Aizawl,AVAILABLE,3088.8,primary,0.0,9122.8,Mercy Hospital,35617.8,Mary Mount School
AIZ_03556,Aizawl,AVAILABLE,2865.9,track,0.0,9470.2,Mercy Hospital,35128.6,Mary Mount School
AIZ_03557,Aizawl,AVAILABLE,2429.9,track,0.0,9830.8,Mercy Hospital,34639.7,Mary Mount School
AIZ_03558,Aizawl,AVAILABLE,2023.6,track,0.0,10203.1,Mercy Hospital,34151.1,Mary Mount School
AIZ_03559,Aizawl,AVAILABLE,1669.0,track,0.0,10586.0,Mercy Hospital,33662.8,Mary Mount School
AIZ_03560,Aizawl,AVAILABLE,1405.8,track,0.0,10978.3,Mercy Hospital,33174.9,Mary Mount School
AIZ_03561,Aizawl,AVAILABLE,1291.0,track,0.0,11379.0,Mercy Hospital,32687.4,Mary Mount School
AIZ_03562,Aizawl,AVAILABLE,1362.9,track,0.0,11787.3,Mercy Hospital,32200.2,Mary Mount School
AIZ_03563,Aizawl,AVAILABLE,965.5,tertiary,0.0,12202.5,Mercy Hospital,31713.4,Mary Mount School
AIZ_03564,Aizawl,AVAILABLE,706.9,tertiary,0.0,12623.8,Mercy Hospital,31227.1,Mary Mount School
AIZ_03565,Aizawl,AVAILABLE,641.1,tertiary,0.0,13050.6,Mercy Hospital,30741.2,Mary Mount School
AIZ_03566,Aizawl,AVAILABLE,177.0,tertiary,472.5,13482.5,Mercy Hospital,30255.7,Mary Mount School
AIZ_03567,Aizawl,AVAILABLE,183.7,tertiary,217.4,13896.2,Mercy Hospital,29803.1,Mary Mount School
AIZ_03568,Aizawl,AVAILABLE,542.7,tertiary,0.0,14255.7,Mercy Hospital,29462.4,Mary Mount School
AIZ_03569,Aizawl,AVAILABLE,2980.9,track,0.0,10916.4,State Referral Hospital;Falkawn,19544.0,Mary Mount School
AIZ_03570,Aizawl,AVAILABLE,2685.2,track,0.0,10712.2,State Referral Hospital;Falkawn,19296.6,Mary Mount School
AIZ_03571,Aizawl,AVAILABLE,2221.8,track,0.0,10308.6,State Referral Hospital;Falkawn,18834.7,Mary Mount School
AIZ_03572,Aizawl,AVAILABLE,1778.4,track,0.0,9913.8,State Referral Hospital;Falkawn,18374.9,Mary Mount School
AIZ_03573,Aizawl,AVAILABLE,1346.8,track,0.0,9528.9,State Referral Hospital;Falkawn,17917.2,Mary Mount School
AIZ_03574,Aizawl,AVAILABLE,910.9,track,0.0,9155.1,State Referral Hospital;Falkawn,17461.8,Mary Mount School
AIZ_03575,Aizawl,AVAILABLE,457.0,track,0.0,8793.9,State Referral Hospital;Falkawn,17008.9,Mary Mount School
AIZ_03576,Aizawl,AVAILABLE,4.4,track,611.0,8446.8,State Referral Hospital;Falkawn,16558.8,Mary Mount School
AIZ_03577,Aizawl,AVAILABLE,441.2,track,0.0,8115.7,State Referral Hospital;Falkawn,16111.6,Mary Mount School
AIZ_03578,Aizawl,AVAILABLE,887.3,track,0.0,7802.6,State Referral Hospital;Falkawn,15667.5,Mary Mount School
AIZ_03579,Aizawl,AVAILABLE,1352.9,track,0.0,7509.8,State Referral Hospital;Falkawn,15227.0,Mary Mount School
AIZ_03580,Aizawl,AVAILABLE,1659.6,track,0.0,7239.7,State Referral Hospital;Falkawn,14790.2,Mary Mount School
AIZ_03581,Aizawl,AVAILABLE,1924.7,track,0.0,6995.0,State Referral Hospital;Falkawn,14357.5,Mary Mount School
AIZ_03582,Aizawl,AVAILABLE,1777.1,track,0.0,6778.4,State Referral Hospital;Falkawn,13929.4,Mary Mount School
AIZ_03583,Aizawl,AVAILABLE,1450.1,track,0.0,6592.6,State Referral Hospital;Falkawn,13506.2,Mary Mount School
AIZ_03584,Aizawl,AVAILABLE,1080.1,track,0.0,6440.4,State Referral Hospital;Falkawn,13088.4,Mary Mount School
AIZ_03585,Aizawl,AVAILABLE,854.7,track,0.0,6324.2,State Referral Hospital;Falkawn,12676.6,Mary Mount School
AIZ_03586,Aizawl,AVAILABLE,752.1,track,0.0,6245.9,State Referral Hospital;Falkawn,12271.3,Mary Mount School
AIZ_03587,Aizawl,AVAILABLE,511.9,track,0.0,6207.1,State Referral Hospital;Falkawn,11873.2,Mary Mount School
AIZ_03588,Aizawl,AVAILABLE,176.8,track,537.0,6208.4,State Referral Hospital;Falkawn,11483.1,Mary Mount School
AIZ_03589,Aizawl,AVAILABLE,43.6,track,1283.2,6249.8,State Referral Hospital;Falkawn,11101.9,Mary Mount School
AIZ_03590,Aizawl,AVAILABLE,172.4,track,784.5,6330.6,State Referral Hospital;Falkawn,10730.4,Mary Mount School
AIZ_03591,Aizawl,AVAILABLE,121.4,track,924.1,6449.3,State Referral Hospital;Falkawn,10369.7,Mary Mount School
AIZ_03592,Aizawl,AVAILABLE,194.3,track,69.4,6603.7,State Referral Hospital;Falkawn,10020.9,Mary Mount School
AIZ_03593,Aizawl,AVAILABLE,587.8,track,0.0,6791.6,State Referral Hospital;Falkawn,9580.9,Ferrando
AIZ_03594,Aizawl,AVAILABLE,1073.9,track,0.0,7010.1,State Referral Hospital;Falkawn,9118.1,Ferrando
AIZ_03595,Aizawl,AVAILABLE,1568.6,track,0.0,6945.7,Trinity Hospital,8659.5,Ferrando
AIZ_03596,Aizawl,AVAILABLE,2064.9,track,0.0,6784.1,Trinity Hospital,8205.7,Ferrando
AIZ_03597,Aizawl,AVAILABLE,1955.8,track,0.0,6656.2,Trinity Hospital,7757.7,Ferrando
AIZ_03598,Aizawl,AVAILABLE,1853.5,track,0.0,6564.0,Trinity Hospital,7316.3,Ferrando
AIZ_03599,Aizawl,AVAILABLE,1792.7,track,0.0,6509.0,Trinity Hospital,6882.9,Ferrando
AIZ_03600,Aizawl,AVAILABLE,1728.5,track,0.0,6492.1,Trinity Hospital,6459.2,Ferrando
AIZ_03601,Aizawl,AVAILABLE,1760.2,track,0.0,6513.7,Trinity Hospital,6047.2,Ferrando
AIZ_03602,Aizawl,AVAILABLE,1564.3,track,0.0,6573.4,Trinity Hospital,5649.4,Ferrando
AIZ_03603,Aizawl,AVAILABLE,1069.4,track,0.0,6670.1,Trinity Hospital,5269.0,Ferrando
AIZ_03604,Aizawl,AVAILABLE,582.4,track,0.0,6802.3,Trinity Hospital,4910.1,Ferrando
AIZ_03605,Aizawl,AVAILABLE,169.5,track,78.2,6968.0,Trinity Hospital,4577.8,Ferrando
AIZ_03606,Aizawl,AVAILABLE,466.2,track,0.0,7066.4,Alpha Hospital,4278.2,Ferrando
AIZ_03607,Aizawl,AVAILABLE,728.8,track,0.0,7073.1,Alpha Hospital,4018.7,Ferrando
AIZ_03608,Aizawl,AVAILABLE,710.0,residential,0.0,7109.5,B.N. Hospital;Kulikawn,3807.5,Ferrando
AIZ_03609,Aizawl,AVAILABLE,520.5,track,0.0,6984.0,Greenwood Hospital,3652.9,Ferrando
AIZ_03610,Aizawl,AVAILABLE,195.5,track,324.7,6727.1,Greenwood Hospital,3562.4,Ferrando
AIZ_03611,Aizawl,AVAILABLE,76.6,trunk,1402.2,6498.6,Greenwood Hospital,3540.9,Ferrando
AIZ_03612,Aizawl,AVAILABLE,21.3,trunk,1086.6,6301.5,Greenwood Hospital,3589.5,Ferrando
AIZ_03613,Aizawl,AVAILABLE,84.6,trunk,846.0,6139.0,Greenwood Hospital,3705.6,Ferrando
AIZ_03614,Aizawl,AVAILABLE,382.5,trunk,0.0,6013.7,Greenwood Hospital,3883.1,Ferrando
AIZ_03615,Aizawl,AVAILABLE,210.5,track,206.2,5928.1,Greenwood Hospital,4114.1,Ferrando
AIZ_03616,Aizawl,AVAILABLE,68.0,track,944.2,5883.9,Greenwood Hospital,4390.0,Ferrando
AIZ_03617,Aizawl,AVAILABLE,11.1,track,854.8,5882.0,Greenwood Hospital,4703.1,Ferrando
AIZ_03618,Aizawl,AVAILABLE,10.6,track,732.4,5922.4,Greenwood Hospital,5046.4,Ferrando
AIZ_03619,Aizawl,AVAILABLE,23.4,track,895.6,6004.4,Greenwood Hospital,5414.2,Ferrando
AIZ_03620,Aizawl,AVAILABLE,20.2,track,1099.7,6126.2,Greenwood Hospital,5801.7,Ferrando
AIZ_03621,Aizawl,AVAILABLE,272.8,track,37.1,6285.6,Greenwood Hospital,6205.4,Ferrando
AIZ_03622,Aizawl,AVAILABLE,751.8,track,0.0,6172.9,Government Hospital; Durtlang North,6622.2,Ferrando
AIZ_03623,Aizawl,AVAILABLE,1247.2,track,0.0,6083.3,Government Hospital; Durtlang North,7049.9,Ferrando
AIZ_03624,Aizawl,AVAILABLE,1745.2,track,0.0,6034.0,Government Hospital; Durtlang North,7486.5,Ferrando
AIZ_03625,Aizawl,AVAILABLE,2244.0,track,0.0,6025.9,Government Hospital; Durtlang North,7930.6,Ferrando
AIZ_03626,Aizawl,AVAILABLE,2347.1,track,0.0,6059.1,Government Hospital; Durtlang North,8381.0,Ferrando
AIZ_03627,Aizawl,AVAILABLE,1847.8,track,0.0,6133.1,Government Hospital; Durtlang North,8836.8,Ferrando
AIZ_03628,Aizawl,AVAILABLE,1349.1,track,0.0,6246.4,Government Hospital; Durtlang North,9297.1,Ferrando
AIZ_03629,Aizawl,AVAILABLE,852.0,track,0.0,6396.8,Government Hospital; Durtlang North,9761.3,Ferrando
AIZ_03630,Aizawl,AVAILABLE,362.5,track,0.0,6581.9,Government Hospital; Durtlang North,10228.8,Ferrando
AIZ_03631,Aizawl,AVAILABLE,79.6,track,1633.8,6798.8,Government Hospital; Durtlang North,10699.3,Ferrando
AIZ_03632,Aizawl,AVAILABLE,11.9,track,507.6,7044.5,Government Hospital; Durtlang North,11172.4,Ferrando
AIZ_03633,Aizawl,AVAILABLE,117.0,track,579.6,7316.2,Government Hospital; Durtlang North,11647.7,Ferrando
AIZ_03634,Aizawl,AVAILABLE,296.4,track,82.6,7611.1,Government Hospital; Durtlang North,12125.0,Ferrando
AIZ_03635,Aizawl,AVAILABLE,628.8,track,0.0,7926.6,Government Hospital; Durtlang North,12604.1,Ferrando
AIZ_03636,Aizawl,AVAILABLE,1075.8,track,0.0,8260.3,Government Hospital; Durtlang North,13082.7,Ferrando
AIZ_03637,Aizawl,AVAILABLE,1085.1,track,0.0,8585.7,Government Hospital; Durtlang North,13437.7,Ferrando
AIZ_03638,Aizawl,AVAILABLE,445.1,primary,0.0,6344.6,Mercy Hospital,42969.5,Mary Mount School
AIZ_03639,Aizawl,AVAILABLE,530.5,primary,0.0,6234.0,Mercy Hospital,42582.1,Mary Mount School
AIZ_03640,Aizawl,AVAILABLE,453.2,primary,0.0,6190.5,Mercy Hospital,42090.7,Mary Mount School
AIZ_03641,Aizawl,AVAILABLE,674.0,primary,0.0,6187.2,Mercy Hospital,41599.4,Mary Mount School
AIZ_03642,Aizawl,AVAILABLE,876.5,residential,0.0,6224.2,Mercy Hospital,41108.4,Mary Mount School
AIZ_03643,Aizawl,AVAILABLE,499.6,residential,0.0,6300.8,Mercy Hospital,40617.6,Mary Mount School
AIZ_03644,Aizawl,AVAILABLE,239.2,residential,169.1,6415.5,Mercy Hospital,40127.1,Mary Mount School
AIZ_03645,Aizawl,AVAILABLE,108.1,residential,121.1,6566.5,Mercy Hospital,39636.7,Mary Mount School
AIZ_03646,Aizawl,AVAILABLE,585.2,residential,0.0,6751.1,Mercy Hospital,39146.6,Mary Mount School
AIZ_03647,Aizawl,AVAILABLE,1083.2,residential,0.0,6966.8,Mercy Hospital,38656.8,Mary Mount School
AIZ_03648,Aizawl,AVAILABLE,1582.4,residential,0.0,7210.8,Mercy Hospital,38167.2,Mary Mount School
AIZ_03649,Aizawl,AVAILABLE,2082.0,residential,0.0,7480.3,Mercy Hospital,37677.9,Mary Mount School
AIZ_03650,Aizawl,AVAILABLE,2581.8,residential,0.0,7772.7,Mercy Hospital,37188.9,Mary Mount School
AIZ_03651,Aizawl,AVAILABLE,3081.6,residential,0.0,8085.4,Mercy Hospital,36700.2,Mary Mount School
AIZ_03652,Aizawl,AVAILABLE,3501.8,primary,0.0,8416.2,Mercy Hospital,36211.8,Mary Mount School
AIZ_03653,Aizawl,AVAILABLE,3171.8,track,0.0,8763.1,Mercy Hospital,35723.7,Mary Mount School
AIZ_03654,Aizawl,AVAILABLE,2772.4,track,0.0,9124.2,Mercy Hospital,35235.9,Mary Mount School
AIZ_03655,Aizawl,AVAILABLE,2410.8,track,0.0,9497.9,Mercy Hospital,34748.5,Mary Mount School
AIZ_03656,Aizawl,AVAILABLE,2106.7,track,0.0,9882.8,Mercy Hospital,34261.5,Mary Mount School
AIZ_03657,Aizawl,AVAILABLE,1887.8,track,0.0,10277.6,Mercy Hospital,33774.8,Mary Mount School
AIZ_03658,Aizawl,AVAILABLE,1786.0,track,0.0,10681.2,Mercy Hospital,33288.6,Mary Mount School
AIZ_03659,Aizawl,AVAILABLE,1790.7,track,0.0,11092.7,Mercy Hospital,32802.7,Mary Mount School
AIZ_03660,Aizawl,AVAILABLE,1672.6,tertiary,0.0,11511.2,Mercy Hospital,32317.3,Mary Mount School
AIZ_03661,Aizawl,AVAILABLE,1366.0,tertiary,0.0,11935.9,Mercy Hospital,31832.3,Mary Mount School
AIZ_03662,Aizawl,AVAILABLE,1196.8,tertiary,0.0,12366.3,Mercy Hospital,31347.8,Mary Mount School
AIZ_03663,Aizawl,AVAILABLE,777.0,tertiary,0.0,12801.7,Mercy Hospital,30863.8,Mary Mount School
AIZ_03664,Aizawl,AVAILABLE,313.3,tertiary,0.0,13241.7,Mercy Hospital,30380.4,Mary Mount School
AIZ_03665,Aizawl,AVAILABLE,3.6,tertiary,310.8,13586.2,Mercy Hospital,30025.3,Mary Mount School
AIZ_03666,Aizawl,AVAILABLE,2848.5,track,0.0,11101.0,State Referral Hospital;Falkawn,19652.9,Mary Mount School
AIZ_03667,Aizawl,AVAILABLE,2550.7,track,0.0,10999.9,State Referral Hospital;Falkawn,19482.0,Mary Mount School
AIZ_03668,Aizawl,AVAILABLE,2066.2,track,0.0,10617.0,State Referral Hospital;Falkawn,19034.2,Mary Mount School
AIZ_03669,Aizawl,AVAILABLE,1579.7,track,0.0,10234.1,State Referral Hospital;Falkawn,18579.3,Mary Mount School
AIZ_03670,Aizawl,AVAILABLE,1105.4,track,0.0,9861.7,State Referral Hospital;Falkawn,18126.8,Mary Mount School
AIZ_03671,Aizawl,AVAILABLE,669.5,track,0.0,9501.0,State Referral Hospital;Falkawn,17676.8,Mary Mount School
AIZ_03672,Aizawl,AVAILABLE,230.3,track,245.8,9153.4,State Referral Hospital;Falkawn,17229.6,Mary Mount School
AIZ_03673,Aizawl,AVAILABLE,179.3,track,336.4,8820.5,State Referral Hospital;Falkawn,16785.3,Mary Mount School
AIZ_03674,Aizawl,AVAILABLE,605.8,track,0.0,8504.0,State Referral Hospital;Falkawn,16344.3,Mary Mount School
AIZ_03675,Aizawl,AVAILABLE,1059.0,track,0.0,8205.7,State Referral Hospital;Falkawn,15906.8,Mary Mount School
AIZ_03676,Aizawl,AVAILABLE,1540.0,track,0.0,7927.8,State Referral Hospital;Falkawn,15473.0,Mary Mount School
AIZ_03677,Aizawl,AVAILABLE,1782.4,track,0.0,7672.4,State Referral Hospital;Falkawn,15043.4,Mary Mount School
AIZ_03678,Aizawl,AVAILABLE,1478.6,track,0.0,7442.0,State Referral Hospital;Falkawn,14618.2,Mary Mount School
AIZ_03679,Aizawl,AVAILABLE,1286.8,track,0.0,7238.7,State Referral Hospital;Falkawn,14197.9,Mary Mount School
AIZ_03680,Aizawl,AVAILABLE,1261.5,track,0.0,7065.1,State Referral Hospital;Falkawn,13783.0,Mary Mount School
AIZ_03681,Aizawl,AVAILABLE,1413.8,track,0.0,6923.3,State Referral Hospital;Falkawn,13373.9,Mary Mount School
AIZ_03682,Aizawl,AVAILABLE,1213.1,track,0.0,6815.3,State Referral Hospital;Falkawn,12971.1,Mary Mount School
AIZ_03683,Aizawl,AVAILABLE,1006.6,track,0.0,6742.7,State Referral Hospital;Falkawn,12575.3,Mary Mount School
AIZ_03684,Aizawl,AVAILABLE,546.0,track,0.0,6706.7,State Referral Hospital;Falkawn,12187.2,Mary Mount School
AIZ_03685,Aizawl,AVAILABLE,288.3,track,0.0,6708.0,State Referral Hospital;Falkawn,11807.5,Mary Mount School
AIZ_03686,Aizawl,AVAILABLE,131.7,track,487.5,6746.3,State Referral Hospital;Falkawn,11437.0,Mary Mount School
AIZ_03687,Aizawl,AVAILABLE,275.5,track,0.0,6821.2,State Referral Hospital;Falkawn,11076.8,Mary Mount School
AIZ_03688,Aizawl,AVAILABLE,196.5,track,403.5,6931.5,State Referral Hospital;Falkawn,10695.3,Ferrando
AIZ_03689,Aizawl,AVAILABLE,214.2,track,225.1,7075.4,State Referral Hospital;Falkawn,10234.1,Ferrando
AIZ_03690,Aizawl,AVAILABLE,618.7,track,0.0,7251.1,State Referral Hospital;Falkawn,9776.7,Ferrando
AIZ_03691,Aizawl,AVAILABLE,1088.9,track,0.0,7456.2,State Referral Hospital;Falkawn,9323.6,Ferrando
AIZ_03692,Aizawl,AVAILABLE,1577.5,track,0.0,7415.2,Trinity Hospital,8875.6,Ferrando
AIZ_03693,Aizawl,AVAILABLE,1721.4,track,0.0,7242.5,Presbyterian Hospital,8433.5,Ferrando
AIZ_03694,Aizawl,AVAILABLE,1490.4,track,0.0,7067.4,Presbyterian Hospital,7998.2,Ferrando
AIZ_03695,Aizawl,AVAILABLE,1355.4,track,0.0,6924.0,Presbyterian Hospital,7570.8,Ferrando
AIZ_03696,Aizawl,AVAILABLE,1311.5,track,0.0,6814.4,Presbyterian Hospital,7152.9,Ferrando
AIZ_03697,Aizawl,AVAILABLE,1230.6,track,0.0,6740.2,Presbyterian Hospital,6746.2,Ferrando
AIZ_03698,Aizawl,AVAILABLE,1269.8,track,0.0,6702.5,Presbyterian Hospital,6352.8,Ferrando
AIZ_03699,Aizawl,AVAILABLE,1453.6,track,0.0,6702.1,Presbyterian Hospital,5975.4,Ferrando
AIZ_03700,Aizawl,AVAILABLE,1099.2,track,0.0,6738.8,Presbyterian Hospital,5617.1,Ferrando
AIZ_03701,Aizawl,AVAILABLE,635.8,track,0.0,6812.2,Presbyterian Hospital,5282.0,Ferrando
AIZ_03702,Aizawl,AVAILABLE,284.1,track,0.0,6920.9,Presbyterian Hospital,4974.5,Ferrando
AIZ_03703,Aizawl,AVAILABLE,347.7,track,0.0,7063.5,Presbyterian Hospital,4700.3,Ferrando
AIZ_03704,Aizawl,AVAILABLE,290.4,track,53.2,7237.9,Presbyterian Hospital,4465.4,Ferrando
AIZ_03705,Aizawl,AVAILABLE,213.3,residential,120.4,7441.8,Presbyterian Hospital,4276.3,Ferrando
AIZ_03706,Aizawl,AVAILABLE,259.2,trunk,34.5,7409.7,Greenwood Hospital,4139.3,Ferrando
AIZ_03707,Aizawl,AVAILABLE,112.5,track,853.7,7168.1,Greenwood Hospital,4059.6,Ferrando
AIZ_03708,Aizawl,AVAILABLE,173.7,trunk,594.9,6954.1,Greenwood Hospital,4040.7,Ferrando
AIZ_03709,Aizawl,AVAILABLE,47.4,trunk,836.5,6770.3,Greenwood Hospital,4083.4,Ferrando
AIZ_03710,Aizawl,AVAILABLE,32.7,trunk,1376.2,6619.3,Greenwood Hospital,4185.8,Ferrando
AIZ_03711,Aizawl,AVAILABLE,175.6,track,354.5,6503.2,Greenwood Hospital,4343.7,Ferrando
AIZ_03712,Aizawl,AVAILABLE,28.8,track,1011.5,6424.2,Greenwood Hospital,4551.4,Ferrando
AIZ_03713,Aizawl,AVAILABLE,197.4,track,297.6,6383.4,Greenwood Hospital,4802.3,Ferrando
AIZ_03714,Aizawl,AVAILABLE,510.7,track,0.0,6381.6,Greenwood Hospital,5090.1,Ferrando
AIZ_03715,Aizawl,AVAILABLE,435.8,track,0.0,6419.0,Greenwood Hospital,5408.9,Ferrando
AIZ_03716,Aizawl,AVAILABLE,420.1,track,0.0,6494.7,Greenwood Hospital,5753.5,Ferrando
AIZ_03717,Aizawl,AVAILABLE,444.1,track,0.0,6607.4,Greenwood Hospital,6119.6,Ferrando
AIZ_03718,Aizawl,AVAILABLE,559.8,track,0.0,6755.4,Greenwood Hospital,6503.6,Ferrando
AIZ_03719,Aizawl,AVAILABLE,941.7,track,0.0,6661.7,Government Hospital; Durtlang North,6902.4,Ferrando
AIZ_03720,Aizawl,AVAILABLE,1390.8,track,0.0,6578.8,Government Hospital; Durtlang North,7313.7,Ferrando
AIZ_03721,Aizawl,AVAILABLE,1850.9,track,0.0,6533.2,Government Hospital; Durtlang North,7735.4,Ferrando
AIZ_03722,Aizawl,AVAILABLE,2327.3,track,0.0,6525.7,Government Hospital; Durtlang North,8166.0,Ferrando
AIZ_03723,Aizawl,AVAILABLE,2289.3,track,0.0,6556.5,Government Hospital; Durtlang North,8604.1,Ferrando
AIZ_03724,Aizawl,AVAILABLE,1791.5,track,0.0,6624.9,Government Hospital; Durtlang North,9048.6,Ferrando
AIZ_03725,Aizawl,AVAILABLE,1295.5,track,0.0,6729.9,Government Hospital; Durtlang North,9498.7,Ferrando
AIZ_03726,Aizawl,AVAILABLE,804.3,track,0.0,6869.7,Government Hospital; Durtlang North,9953.5,Ferrando
AIZ_03727,Aizawl,AVAILABLE,339.9,track,0.0,7042.4,Government Hospital; Durtlang North,10412.4,Ferrando
AIZ_03728,Aizawl,AVAILABLE,4.5,track,887.2,7245.5,Government Hospital; Durtlang North,10875.0,Ferrando
AIZ_03729,Aizawl,AVAILABLE,480.8,track,0.0,7476.6,Government Hospital; Durtlang North,11340.7,Ferrando
AIZ_03730,Aizawl,AVAILABLE,334.6,track,0.0,7733.1,Government Hospital; Durtlang North,11809.3,Ferrando
AIZ_03731,Aizawl,AVAILABLE,14.2,track,554.7,8012.7,Government Hospital; Durtlang North,12280.3,Ferrando
AIZ_03732,Aizawl,AVAILABLE,465.6,track,0.0,8313.0,Government Hospital; Durtlang North,12753.6,Ferrando
AIZ_03733,Aizawl,AVAILABLE,727.2,track,0.0,8631.8,Government Hospital; Durtlang North,13228.8,Ferrando
AIZ_03734,Aizawl,AVAILABLE,763.9,track,0.0,8968.8,Government Hospital; Durtlang North,13696.2,Ferrando
AIZ_03735,Aizawl,AVAILABLE,982.4,track,0.0,9396.8,Government Hospital; Durtlang North,14195.1,Ferrando
AIZ_03736,Aizawl,AVAILABLE,1424.7,track,0.0,9796.5,Government Hospital; Durtlang North,14703.7,Ferrando
AIZ_03737,Aizawl,AVAILABLE,1810.1,track,0.0,10115.7,Government Hospital; Durtlang North,15106.3,Ferrando
AIZ_03738,Aizawl,AVAILABLE,3539.2,track,0.0,15235.6,Government Hospital; Durtlang North,21071.1,Ferrando
AIZ_03739,Aizawl,AVAILABLE,3290.7,track,0.0,15624.9,Government Hospital; Durtlang North,21498.7,Ferrando
