cell_id,district,lat,lon,elevation_mean,elevation_min,elevation_max,slope_mean,slope_max,aspect_mean,curvature_mean,twi_mean
AIZ_09575,Aizawl,23.839125,92.975197,1013.171936,924.434204,1125.828613,21.598530,43.679272,164.084686,0.098885,5.909354
AIZ_09576,Aizawl,23.843641,92.975196,878.861023,821.154114,928.144287,14.625711,37.280117,154.705551,0.023376,6.125257
AIZ_09577,Aizawl,23.848158,92.975195,771.885254,688.231079,853.534119,20.954630,34.396832,187.089584,-0.124441,5.790162
AIZ_09578,Aizawl,23.852674,92.975194,724.789917,645.676636,860.122803,23.495319,40.343479,319.802887,-0.061658,5.972980
AIZ_09579,Aizawl,23.857190,92.975193,954.037964,762.323792,1123.520874,30.703051,49.136578,321.042633,0.202344,5.209610
AIZ_09580,Aizawl,23.861321,92.974649,996.716370,936.515625,1090.765137,18.979214,28.130985,213.944427,-0.072499,6.278888
AIZ_09581,Aizawl,23.864995,92.973266,911.614807,819.438416,946.646973,18.215839,27.905802,206.469543,-0.004322,6.490746
AIZ_09582,Aizawl,23.891001,92.972736,,,,,,,,
AIZ_09583,Aizawl,23.894017,92.972855,691.215027,616.895020,745.449829,,,,,
AIZ_09584,Aizawl,23.898080,92.973017,537.636108,491.481934,622.581726,16.094982,27.727713,145.694519,-1.267553,7.118490
AIZ_09585,Aizawl,23.902500,92.973192,480.145386,449.525726,531.669434,14.586938,29.908333,142.998947,-0.561558,6.209592
AIZ_09586,Aizawl,23.906974,92.973370,447.013702,415.451447,462.299957,10.379019,19.784336,253.646820,-0.011910,6.730551
AIZ_09587,Aizawl,23.911622,92.973707,423.285400,392.995697,456.582397,14.579903,26.228268,270.136047,-0.069136,6.217301
AIZ_09588,Aizawl,23.916067,92.974399,392.637939,309.875488,452.094696,20.678259,43.554077,217.783478,-0.158795,5.741945
AIZ_09589,Aizawl,23.920496,92.975054,370.838806,309.044464,514.202759,23.058039,39.702026,35.502876,-0.097494,5.690072
AIZ_09590,Aizawl,23.924933,92.975180,431.287994,364.763794,550.125122,24.409170,41.737423,29.754030,-0.227849,5.782006
AIZ_09591,Aizawl,23.929446,92.975176,498.336578,408.080139,592.415283,26.626621,43.997833,340.943268,-0.250876,5.722159
AIZ_09592,Aizawl,23.933944,92.975081,608.507812,484.693054,751.596375,31.086525,41.802280,261.374878,0.156252,5.071543
AIZ_09593,Aizawl,23.938461,92.974950,474.818726,396.464478,601.105103,23.948090,44.061115,202.356522,-0.158088,5.722515
AIZ_09594,Aizawl,23.943034,92.975031,407.705505,351.447144,503.026978,19.657179,34.383972,161.100998,-0.104010,5.753249
AIZ_09595,Aizawl,23.947516,92.975173,373.716248,323.251160,465.617188,19.974384,35.767315,130.144073,-0.067835,5.580705
AIZ_09596,Aizawl,23.952030,92.975175,353.920349,301.752563,435.561310,19.678852,36.450184,294.733124,-0.133619,5.878705
AIZ_09597,Aizawl,23.956546,92.975174,376.338257,280.781097,499.060730,27.453690,44.147820,256.650574,-0.139243,5.445358
AIZ_09598,Aizawl,23.961063,92.975173,377.397491,269.808807,544.116333,25.590414,41.386608,299.965454,-0.148146,5.796599
AIZ_09599,Aizawl,23.965579,92.975173,476.739349,340.144867,589.143616,29.976887,49.760494,241.571075,0.166268,5.043944
AIZ_09600,Aizawl,23.970095,92.975172,364.635010,281.760468,492.464081,28.951729,50.330399,309.515930,-0.238746,5.592022
AIZ_09601,Aizawl,23.974611,92.975171,458.832520,363.556244,550.614502,25.914244,41.267918,289.322357,0.165105,5.222127
AIZ_09602,Aizawl,23.979127,92.975170,485.514923,376.533173,610.164978,27.200039,41.568943,292.154236,-0.256058,5.603579
AIZ_09603,Aizawl,23.983643,92.975169,523.608582,412.898804,598.901428,27.028854,40.212620,143.076797,0.127900,5.156501
AIZ_09604,Aizawl,23.988160,92.975168,369.239410,278.975189,502.328949,27.294142,41.623699,154.175949,-0.163460,5.577366
AIZ_09605,Aizawl,23.992676,92.975167,344.536407,269.021881,444.993408,25.588381,45.330181,322.786102,-0.159270,5.502627
AIZ_09606,Aizawl,23.997192,92.975167,478.309814,363.811310,584.341003,29.685131,50.954906,313.447327,0.392860,4.877287
AIZ_09607,Aizawl,24.001708,92.975166,379.302094,271.269501,515.943909,33.202301,50.646248,245.768494,-0.305023,5.370126
AIZ_09608,Aizawl,24.006224,92.975165,,,,,,,,
AIZ_09609,Aizawl,24.010740,92.975164,,,,,,,,
AIZ_09610,Aizawl,24.015256,92.975163,,,,,,,,
AIZ_09611,Aizawl,24.019773,92.975162,,,,,,,,
AIZ_09612,Aizawl,24.024289,92.975161,,,,,,,,
AIZ_09613,Aizawl,24.028805,92.975160,,,,,,,,
AIZ_09614,Aizawl,24.033321,92.975160,,,,,,,,
AIZ_09615,Aizawl,24.037837,92.975159,,,,,,,,
AIZ_09616,Aizawl,24.042353,92.975158,,,,,,,,
AIZ_09617,Aizawl,24.046869,92.975157,,,,,,,,
AIZ_09618,Aizawl,24.051385,92.975156,,,,,,,,
AIZ_09619,Aizawl,24.055901,92.975155,,,,,,,,
AIZ_09620,Aizawl,24.060418,92.975154,,,,,,,,
AIZ_09621,Aizawl,24.064934,92.975154,,,,,,,,
AIZ_09622,Aizawl,24.069450,92.975153,,,,,,,,
AIZ_09623,Aizawl,24.073966,92.975152,,,,,,,,
AIZ_09624,Aizawl,24.078311,92.974954,,,,,,,,
AIZ_09625,Aizawl,24.082861,92.973953,,,,,,,,
AIZ_09626,Aizawl,24.086449,92.973512,,,,,,,,
AIZ_09627,Aizawl,24.121080,92.972990,,,,,,,,
AIZ_09628,Aizawl,24.124137,92.974210,,,,,,,,
AIZ_09629,Aizawl,24.128172,92.975126,,,,,,,,
AIZ_09630,Aizawl,24.132675,92.975140,,,,,,,,
AIZ_09631,Aizawl,24.137191,92.975140,,,,,,,,
AIZ_09632,Aizawl,24.141707,92.975139,,,,,,,,
AIZ_09633,Aizawl,24.146223,92.975138,,,,,,,,
AIZ_09634,Aizawl,24.150739,92.975137,,,,,,,,
AIZ_09635,Aizawl,24.155255,92.975136,,,,,,,,
AIZ_09636,Aizawl,24.159771,92.975135,,,,,,,,
AIZ_09637,Aizawl,24.164287,92.975134,,,,,,,,
AIZ_09638,Aizawl,24.168803,92.975133,,,,,,,,
AIZ_09639,Aizawl,24.173319,92.975133,,,,,,,,
AIZ_09640,Aizawl,24.177836,92.975132,,,,,,,,
AIZ_09641,Aizawl,24.182352,92.975131,,,,,,,,
AIZ_09642,Aizawl,24.186868,92.975130,,,,,,,,
AIZ_09643,Aizawl,24.191384,92.975129,,,,,,,,
AIZ_09644,Aizawl,24.195900,92.975128,,,,,,,,
AIZ_09645,Aizawl,24.200416,92.975127,,,,,,,,
AIZ_09646,Aizawl,24.204932,92.975126,,,,,,,,
AIZ_09647,Aizawl,24.209448,92.975126,,,,,,,,
AIZ_09648,Aizawl,24.213964,92.975125,,,,,,,,
AIZ_09649,Aizawl,24.218480,92.975124,,,,,,,,
AIZ_09650,Aizawl,24.222996,92.975123,,,,,,,,
AIZ_09651,Aizawl,24.227512,92.975122,,,,,,,,
AIZ_09652,Aizawl,24.232028,92.975121,,,,,,,,
AIZ_09653,Aizawl,24.236544,92.975120,,,,,,,,
AIZ_09654,Aizawl,24.241060,92.975119,,,,,,,,
AIZ_09655,Aizawl,24.245576,92.975119,,,,,,,,
AIZ_09656,Aizawl,24.250092,92.975118,,,,,,,,
AIZ_09657,Aizawl,24.254608,92.975117,,,,,,,,
AIZ_09658,Aizawl,24.259124,92.975116,,,,,,,,
AIZ_09659,Aizawl,24.263640,92.975115,,,,,,,,
AIZ_09660,Aizawl,24.268156,92.975114,,,,,,,,
AIZ_09661,Aizawl,24.272672,92.975113,,,,,,,,
AIZ_09662,Aizawl,24.277188,92.975112,,,,,,,,
AIZ_09663,Aizawl,24.281704,92.975112,,,,,,,,
AIZ_09664,Aizawl,24.286220,92.975111,,,,,,,,
AIZ_09665,Aizawl,24.290736,92.975110,,,,,,,,
AIZ_09666,Aizawl,24.295252,92.975109,,,,,,,,
AIZ_09667,Aizawl,24.299768,92.975108,,,,,,,,
AIZ_09668,Aizawl,24.304284,92.975107,,,,,,,,
AIZ_09669,Aizawl,24.308800,92.975106,,,,,,,,
AIZ_09670,Aizawl,24.313315,92.975105,,,,,,,,
AIZ_09671,Aizawl,24.317831,92.975104,,,,,,,,
AIZ_09672,Aizawl,24.322347,92.975104,,,,,,,,
AIZ_09673,Aizawl,24.326863,92.975103,,,,,,,,
AIZ_09674,Aizawl,24.331379,92.975102,,,,,,,,
AIZ_09675,Aizawl,24.335895,92.975101,,,,,,,,
AIZ_09676,Aizawl,24.340411,92.975100,,,,,,,,
AIZ_09677,Aizawl,24.344927,92.975099,,,,,,,,
AIZ_09678,Aizawl,24.349443,92.975098,,,,,,,,
AIZ_09679,Aizawl,24.353959,92.975097,,,,,,,,
AIZ_09680,Aizawl,24.358475,92.975097,,,,,,,,
AIZ_09681,Aizawl,24.362991,92.975096,,,,,,,,
AIZ_09682,Aizawl,24.367507,92.975095,,,,,,,,
AIZ_09683,Aizawl,24.372023,92.975094,,,,,,,,
AIZ_09684,Aizawl,24.376539,92.975093,,,,,,,,
AIZ_09685,Aizawl,24.381055,92.975092,,,,,,,,
AIZ_09686,Aizawl,24.385570,92.975091,,,,,,,,
AIZ_09687,Aizawl,24.390086,92.975090,,,,,,,,
AIZ_09688,Aizawl,24.394602,92.975089,,,,,,,,
AIZ_09689,Aizawl,24.399118,92.975089,,,,,,,,
AIZ_09690,Aizawl,24.403439,92.975275,,,,,,,,
AIZ_09691,Aizawl,24.406158,92.976919,,,,,,,,
AIZ_09692,Aizawl,23.497202,92.980692,1437.412476,1401.174927,1471.665894,18.889238,45.632572,6.981530,0.329671,5.346016
AIZ_09693,Aizawl,23.500401,92.980158,1456.073486,1395.492188,1506.029175,19.991180,63.729843,96.840469,0.330086,5.465560
AIZ_09694,Aizawl,23.504917,92.980157,1444.226074,1402.291138,1497.295776,17.081200,34.151127,86.989899,-0.011013,5.690324
AIZ_09695,Aizawl,23.509433,92.980156,1481.508667,1422.127441,1573.442871,17.884392,37.436985,348.506378,-0.097558,5.747212
AIZ_09696,Aizawl,23.513950,92.980156,1628.636475,1481.231934,1874.205688,34.047775,47.861141,317.068451,-0.071673,5.127289
AIZ_09697,Aizawl,23.518466,92.980155,1699.253174,1533.988037,1893.129517,34.208122,53.384121,239.765549,0.194550,5.086388
AIZ_09698,Aizawl,23.522983,92.980154,1535.278442,1478.423218,1681.850220,15.423552,42.051308,227.465439,-0.182401,6.568872
AIZ_09699,Aizawl,23.527499,92.980154,1473.821777,1402.483521,1532.972656,11.153318,40.037640,233.619537,-0.037573,6.682423
AIZ_09700,Aizawl,23.532016,92.980153,1435.191772,1287.026733,1489.315918,15.781649,50.865894,239.674133,0.225192,5.976580
AIZ_09701,Aizawl,23.536532,92.980152,1285.674072,1119.965820,1449.729126,29.824991,52.095066,211.040955,0.160382,5.347984
AIZ_09702,Aizawl,23.541048,92.980152,1072.432617,947.001587,1224.100220,25.272648,47.151089,190.538666,-0.158361,5.795453
AIZ_09703,Aizawl,23.545565,92.980151,982.016113,902.635742,1049.399536,16.829870,37.410191,269.929871,-0.020341,6.074696
AIZ_09704,Aizawl,23.550081,92.980150,976.900574,912.132385,1030.754761,14.567278,28.233278,287.427429,0.013046,6.137827
AIZ_09705,Aizawl,23.554598,92.980150,1001.146484,942.835693,1089.395630,15.199197,22.318932,286.332581,-0.067910,6.579998
AIZ_09706,Aizawl,23.559114,92.980149,942.923340,774.794861,1096.459351,27.554724,57.444363,233.555481,0.023118,5.983532
AIZ_09707,Aizawl,23.563630,92.980148,864.891602,767.887268,951.993591,19.508728,30.875629,288.626892,-0.049998,6.576349
AIZ_09708,Aizawl,23.568147,92.980148,910.490051,784.644348,1012.031677,22.776720,47.742519,270.753448,0.155325,5.515293
AIZ_09709,Aizawl,23.572663,92.980147,886.047302,793.607178,1048.114380,28.789221,51.971855,17.509050,-0.311468,5.994571
AIZ_09710,Aizawl,23.577180,92.980146,1088.123779,886.457458,1347.395996,33.920395,55.655815,38.979603,-0.099746,5.628572
AIZ_09711,Aizawl,23.581696,92.980146,1297.235352,1132.293579,1469.632324,32.688778,60.601795,59.747070,0.114578,5.123047
AIZ_09712,Aizawl,23.586212,92.980145,1218.139282,1052.718384,1341.265625,28.195639,50.589981,222.607117,-0.061225,5.517577
AIZ_09713,Aizawl,23.590729,92.980144,1073.562988,900.847168,1189.659546,26.765476,45.916859,224.478485,-0.040073,5.782242
AIZ_09714,Aizawl,23.595245,92.980143,970.786072,865.609680,1099.890869,28.138481,47.501221,283.662964,0.010542,5.522641
AIZ_09715,Aizawl,23.599761,92.980143,1009.305237,899.131714,1121.550659,22.712137,37.382244,315.207764,0.000509,5.972829
AIZ_09716,Aizawl,23.604278,92.980142,1164.757568,1034.227295,1278.143066,23.395535,31.727232,336.050476,-0.036272,5.877283
AIZ_09717,Aizawl,23.608794,92.980141,1305.482300,1188.146973,1367.383911,24.098845,46.468315,296.266846,0.251344,5.302946
AIZ_09718,Aizawl,23.613311,92.980141,1104.410278,948.616821,1310.723999,33.065205,50.312653,191.509720,-0.167195,5.366059
AIZ_09719,Aizawl,23.617827,92.980140,942.802124,861.291687,1032.520996,21.606228,35.834499,243.219467,-0.139860,6.274301
AIZ_09720,Aizawl,23.622343,92.980139,915.347778,797.327271,1011.230042,25.913532,36.650864,232.163940,0.138347,5.345435
AIZ_09721,Aizawl,23.626860,92.980139,853.254272,737.620667,975.697266,27.920708,39.901276,331.843475,-0.087899,5.597707
AIZ_09722,Aizawl,23.631376,92.980138,863.794678,737.801941,990.014282,24.136274,33.923050,229.774124,0.012142,5.635768
AIZ_09723,Aizawl,23.635892,92.980137,804.764404,729.009766,897.800720,25.220348,41.274052,325.704315,-0.215947,5.892951
AIZ_09724,Aizawl,23.640409,92.980137,942.289307,803.388428,1079.162109,28.875530,40.718945,49.439129,0.062091,5.362866
AIZ_09725,Aizawl,23.644925,92.980136,1020.317505,927.855469,1133.923828,23.641554,36.615559,350.624847,-0.113018,5.865265
AIZ_09726,Aizawl,23.649441,92.980135,1185.284180,1050.106079,1279.680542,28.633871,41.909416,331.286377,0.200103,5.076542
AIZ_09727,Aizawl,23.653958,92.980135,1086.682373,961.807861,1213.044189,26.983843,38.719444,220.853912,-0.097592,5.600356
AIZ_09728,Aizawl,23.658474,92.980134,950.423584,837.921570,1083.375488,27.611259,42.217884,236.034363,-0.251644,6.058723
AIZ_09729,Aizawl,23.662991,92.980133,986.224060,859.320679,1121.473145,30.045092,40.689037,292.387634,-0.033132,5.357513
AIZ_09730,Aizawl,23.667507,92.980133,1015.200134,908.193420,1125.894165,30.978878,41.688606,242.221588,0.131332,5.031330
AIZ_09731,Aizawl,23.672023,92.980132,848.156006,737.002136,988.181824,30.888433,43.519794,203.771637,-0.169470,5.605832
AIZ_09732,Aizawl,23.676540,92.980131,828.217590,729.432251,958.949646,29.176470,51.822086,269.167999,0.143388,5.050523
AIZ_09733,Aizawl,23.681056,92.980131,911.979919,810.146423,1031.559814,28.381119,41.216320,327.960938,-0.030118,5.307045
AIZ_09734,Aizawl,23.685572,92.980130,1031.175537,921.643677,1133.087891,27.230251,42.926304,313.988647,0.018586,5.299289
AIZ_09735,Aizawl,23.690089,92.980129,1138.573486,1034.799194,1240.379028,22.244471,42.497269,297.898590,0.081628,5.533807
AIZ_09736,Aizawl,23.694605,92.980128,1221.582031,1098.120483,1319.338013,25.959526,49.278988,348.690735,0.127658,5.212049
AIZ_09737,Aizawl,23.699121,92.980128,1210.053223,1068.365967,1322.972656,31.495277,46.833157,146.888275,0.235423,4.853268
AIZ_09738,Aizawl,23.703637,92.980127,1020.284668,863.837952,1218.383789,32.537769,45.351757,155.237869,-0.060224,5.386425
AIZ_09739,Aizawl,23.708154,92.980126,823.962219,721.560974,953.931152,26.977707,40.566463,188.209229,-0.045434,5.488008
AIZ_09740,Aizawl,23.712670,92.980126,806.908081,716.853210,937.272705,25.340607,39.789764,352.462097,-0.073002,5.666801
AIZ_09741,Aizawl,23.717186,92.980125,894.001953,806.300354,959.422974,25.420881,39.586533,283.389069,0.082491,5.258296
AIZ_09742,Aizawl,23.721703,92.980124,892.883301,798.186279,994.052795,26.266008,36.896523,307.435242,-0.130853,5.651947
AIZ_09743,Aizawl,23.726219,92.980124,1063.379517,924.442322,1232.266724,30.955967,49.235973,354.657440,0.017967,5.301359
AIZ_09744,Aizawl,23.730735,92.980123,1208.456909,1121.359619,1274.486816,25.972578,46.094551,283.201263,0.202837,5.185227
AIZ_09745,Aizawl,23.735252,92.980122,1165.752930,1055.533813,1257.916260,27.218552,46.282204,203.265182,0.167476,5.265179
AIZ_09746,Aizawl,23.739768,92.980122,1193.904785,1067.169678,1273.555298,26.727982,52.928020,312.464844,0.318148,5.054340
AIZ_09747,Aizawl,23.744284,92.980121,1059.389526,862.210449,1221.448364,31.743969,53.389866,160.530945,-0.006462,5.415608
AIZ_09748,Aizawl,23.748801,92.980120,912.975281,796.262146,1063.913208,30.691500,51.193329,108.929253,0.113677,5.216392
AIZ_09749,Aizawl,23.753317,92.980120,837.870605,737.205444,961.762207,25.207737,38.445709,153.162170,-0.023809,5.460590
AIZ_09750,Aizawl,23.757833,92.980119,826.289795,690.189697,955.867981,30.273829,51.008415,62.280441,0.042534,5.219833
AIZ_09751,Aizawl,23.762349,92.980118,806.601929,634.934265,952.404663,30.401289,46.251751,150.486725,0.239083,4.939014
AIZ_09752,Aizawl,23.766866,92.980118,615.480835,560.842957,751.530884,21.688885,46.416447,165.955261,-0.254048,6.059628
AIZ_09753,Aizawl,23.771382,92.980117,641.481628,561.158386,792.520447,23.989937,50.675106,5.681422,0.015817,5.705585
AIZ_09754,Aizawl,23.775898,92.980116,781.249023,647.016724,903.207092,27.420078,52.728489,349.955658,0.018189,5.421436
AIZ_09755,Aizawl,23.780415,92.980115,887.499939,827.116516,961.161560,20.452297,38.423702,331.959564,0.084812,5.464715
AIZ_09756,Aizawl,23.784931,92.980115,951.655090,874.676636,1028.568848,19.010551,32.046089,272.070343,0.040901,5.675475
AIZ_09757,Aizawl,23.789447,92.980114,875.999512,752.535095,984.183838,19.383984,34.457867,236.828308,-0.018099,6.187251
AIZ_09758,Aizawl,23.793963,92.980113,813.303528,741.446899,906.667542,18.704279,35.376560,234.018478,0.083194,6.045020
AIZ_09759,Aizawl,23.798480,92.980113,776.263855,656.224976,886.799866,23.922514,47.992706,258.065430,-0.007327,5.971498
AIZ_09760,Aizawl,23.802996,92.980112,729.765137,618.431213,846.251587,19.489655,37.188698,220.997818,-0.060320,6.021660
AIZ_09761,Aizawl,23.807512,92.980111,693.753662,615.055359,804.771729,23.015326,38.013905,287.637543,-0.236382,5.926156
AIZ_09762,Aizawl,23.812028,92.980111,773.644043,688.339539,894.945435,25.229280,43.901714,336.682709,-0.035641,5.743984
AIZ_09763,Aizawl,23.816545,92.980110,965.809387,803.047363,1166.901733,31.839653,45.528309,344.418152,-0.096671,5.525308
AIZ_09764,Aizawl,23.821061,92.980109,1079.443604,930.445068,1207.526123,25.302364,42.744244,241.070709,0.054141,5.544435
AIZ_09765,Aizawl,23.825577,92.980109,1087.216675,912.335876,1221.187988,28.641373,47.429863,300.190704,-0.127966,5.857616
AIZ_09766,Aizawl,23.830093,92.980108,1241.138306,1118.854736,1334.389648,26.938921,42.397572,301.950165,0.245330,5.143591
AIZ_09767,Aizawl,23.834610,92.980107,1196.561035,1119.061279,1289.653687,18.129946,38.881332,137.161850,0.009442,5.900719
AIZ_09768,Aizawl,23.839126,92.980107,1036.286499,928.552246,1173.087158,24.086645,34.230667,170.868988,-0.005970,5.974162
AIZ_09769,Aizawl,23.843642,92.980106,890.036438,831.443481,936.889526,17.145296,33.662460,153.253281,-0.101521,6.344961
AIZ_09770,Aizawl,23.848158,92.980105,811.587280,728.274536,895.740173,19.231808,30.100382,172.316635,0.099360,5.687280
AIZ_09771,Aizawl,23.852675,92.980104,685.005310,626.088257,750.076843,19.509310,45.432682,194.468567,-0.201611,6.228264
AIZ_09772,Aizawl,23.856535,92.979294,794.733948,664.741333,1009.318298,27.213938,42.746151,322.691040,0.086878,5.515406
AIZ_09773,Aizawl,23.859666,92.977831,999.042114,999.042114,999.042114,,,,,
AIZ_09774,Aizawl,23.922083,92.977816,523.884094,502.318451,535.998108,,,,,
AIZ_09775,Aizawl,23.924634,92.977811,551.380005,541.475647,569.674622,,,,,
AIZ_09776,Aizawl,23.928327,92.977703,,,,,,,,
AIZ_09777,Aizawl,23.948510,92.977758,413.669189,376.620453,451.989838,,,,,
AIZ_09778,Aizawl,23.952312,92.977945,362.258362,335.980865,399.389923,16.743000,32.666119,87.734779,-0.169966,5.480608
AIZ_09779,Aizawl,23.956708,92.978161,355.783325,290.168030,394.427063,29.410460,37.093933,102.333488,0.107036,4.834920
AIZ_09780,Aizawl,23.961176,92.978381,298.312012,253.504715,362.273956,25.099436,40.043587,103.925201,-0.428043,5.680336
AIZ_09781,Aizawl,23.965840,92.978893,403.345093,262.543549,508.888672,29.926594,39.869961,300.570343,0.222263,4.980619
AIZ_09782,Aizawl,23.970251,92.979738,341.611572,270.609833,464.365631,28.027088,53.455887,196.095734,-0.222953,5.417283
AIZ_09783,Aizawl,23.974612,92.980086,359.029755,292.527832,450.008331,23.956818,41.128929,330.689667,-0.021071,5.610575
AIZ_09784,Aizawl,23.979128,92.980085,404.135010,328.444214,487.676697,26.053471,43.635094,25.218857,-0.111521,5.838099
AIZ_09785,Aizawl,23.983644,92.980084,496.621338,388.809418,583.143921,26.964294,42.684685,334.456696,0.008680,5.496677
AIZ_09786,Aizawl,23.988160,92.980084,435.802002,343.816589,547.395569,26.235607,46.256203,166.232651,-0.101807,5.527195
AIZ_09787,Aizawl,23.992676,92.980083,319.846283,249.943787,428.474060,28.288006,51.353649,165.786118,-0.224920,5.703901
AIZ_09788,Aizawl,23.997193,92.980082,332.964142,247.409821,462.012482,28.853466,43.226234,270.833191,-0.010107,5.315399
AIZ_09789,Aizawl,24.001709,92.980082,317.935211,253.951431,452.469299,23.168629,40.373302,55.922310,-0.075920,5.816157
AIZ_09790,Aizawl,24.006225,92.980081,,,,,,,,
AIZ_09791,Aizawl,24.010741,92.980080,,,,,,,,
AIZ_09792,Aizawl,24.015257,92.980080,,,,,,,,
AIZ_09793,Aizawl,24.019773,92.980079,,,,,,,,
AIZ_09794,Aizawl,24.024289,92.980078,,,,,,,,
AIZ_09795,Aizawl,24.028806,92.980077,,,,,,,,
AIZ_09796,Aizawl,24.033322,92.980077,,,,,,,,
AIZ_09797,Aizawl,24.037803,92.979834,,,,,,,,
AIZ_09798,Aizawl,24.042331,92.979692,,,,,,,,
AIZ_09799,Aizawl,24.046846,92.979566,,,,,,,,
AIZ_09800,Aizawl,24.051360,92.979440,,,,,,,,
AIZ_09801,Aizawl,24.055886,92.979329,,,,,,,,
AIZ_09802,Aizawl,24.060405,92.979266,,,,,,,,
AIZ_09803,Aizawl,24.064920,92.979205,,,,,,,,
AIZ_09804,Aizawl,24.069436,92.979144,,,,,,,,
AIZ_09805,Aizawl,24.073922,92.979066,,,,,,,,
AIZ_09806,Aizawl,24.077015,92.978376,,,,,,,,
AIZ_09807,Aizawl,24.129060,92.978573,,,,,,,,
AIZ_09808,Aizawl,24.132854,92.979893,,,,,,,,
AIZ_09809,Aizawl,24.137192,92.980061,,,,,,,,
AIZ_09810,Aizawl,24.141708,92.980060,,,,,,,,
AIZ_09811,Aizawl,24.146224,92.980059,,,,,,,,
AIZ_09812,Aizawl,24.150740,92.980059,,,,,,,,
AIZ_09813,Aizawl,24.155256,92.980058,,,,,,,,
AIZ_09814,Aizawl,24.159772,92.980057,,,,,,,,
AIZ_09815,Aizawl,24.164288,92.980056,,,,,,,,
AIZ_09816,Aizawl,24.168804,92.980056,,,,,,,,
AIZ_09817,Aizawl,24.173320,92.980055,,,,,,,,
AIZ_09818,Aizawl,24.177836,92.980054,,,,,,,,
AIZ_09819,Aizawl,24.182352,92.980054,,,,,,,,
AIZ_09820,Aizawl,24.186868,92.980053,,,,,,,,
AIZ_09821,Aizawl,24.191384,92.980052,,,,,,,,
AIZ_09822,Aizawl,24.195900,92.980052,,,,,,,,
AIZ_09823,Aizawl,24.200416,92.980051,,,,,,,,
AIZ_09824,Aizawl,24.204932,92.980050,,,,,,,,
AIZ_09825,Aizawl,24.209448,92.980049,,,,,,,,
AIZ_09826,Aizawl,24.213964,92.980049,,,,,,,,
AIZ_09827,Aizawl,24.218480,92.980048,,,,,,,,
AIZ_09828,Aizawl,24.222996,92.980047,,,,,,,,
AIZ_09829,Aizawl,24.227513,92.980047,,,,,,,,
AIZ_09830,Aizawl,24.232029,92.980046,,,,,,,,
AIZ_09831,Aizawl,24.236545,92.980045,,,,,,,,
AIZ_09832,Aizawl,24.241061,92.980045,,,,,,,,
AIZ_09833,Aizawl,24.245577,92.980044,,,,,,,,
AIZ_09834,Aizawl,24.250093,92.980043,,,,,,,,
AIZ_09835,Aizawl,24.254609,92.980042,,,,,,,,
AIZ_09836,Aizawl,24.259125,92.980042,,,,,,,,
AIZ_09837,Aizawl,24.263640,92.980041,,,,,,,,
AIZ_09838,Aizawl,24.268156,92.980040,,,,,,,,
AIZ_09839,Aizawl,24.272672,92.980040,,,,,,,,
AIZ_09840,Aizawl,24.277188,92.980039,,,,,,,,
AIZ_09841,Aizawl,24.281704,92.980038,,,,,,,,
AIZ_09842,Aizawl,24.286220,92.980037,,,,,,,,
AIZ_09843,Aizawl,24.290736,92.980037,,,,,,,,
AIZ_09844,Aizawl,24.295252,92.980036,,,,,,,,
AIZ_09845,Aizawl,24.299768,92.980035,,,,,,,,
AIZ_09846,Aizawl,24.304284,92.980035,,,,,,,,
AIZ_09847,Aizawl,24.308800,92.980034,,,,,,,,
AIZ_09848,Aizawl,24.313316,92.980033,,,,,,,,
AIZ_09849,Aizawl,24.317832,92.980033,,,,,,,,
AIZ_09850,Aizawl,24.322348,92.980032,,,,,,,,
AIZ_09851,Aizawl,24.326864,92.980031,,,,,,,,
AIZ_09852,Aizawl,24.331380,92.980030,,,,,,,,
AIZ_09853,Aizawl,24.335896,92.980030,,,,,,,,
AIZ_09854,Aizawl,24.340412,92.980029,,,,,,,,
AIZ_09855,Aizawl,24.344928,92.980028,,,,,,,,
AIZ_09856,Aizawl,24.349444,92.980028,,,,,,,,
AIZ_09857,Aizawl,24.353960,92.980027,,,,,,,,
AIZ_09858,Aizawl,24.358476,92.980026,,,,,,,,
AIZ_09859,Aizawl,24.362992,92.980025,,,,,,,,
AIZ_09860,Aizawl,24.367508,92.980025,,,,,,,,
AIZ_09861,Aizawl,24.372023,92.980024,,,,,,,,
AIZ_09862,Aizawl,24.376539,92.980023,,,,,,,,
AIZ_09863,Aizawl,24.381055,92.980023,,,,,,,,
AIZ_09864,Aizawl,24.385571,92.980022,,,,,,,,
AIZ_09865,Aizawl,24.390087,92.980021,,,,,,,,
AIZ_09866,Aizawl,24.394603,92.980020,,,,,,,,
AIZ_09867,Aizawl,24.399119,92.980020,,,,,,,,
AIZ_09868,Aizawl,24.403575,92.979963,,,,,,,,
AIZ_09869,Aizawl,24.406279,92.978683,,,,,,,,
AIZ_09870,Aizawl,23.496960,92.984936,1241.118164,1056.163208,1432.117920,35.801079,55.917038,258.606262,-0.073895,5.361275
AIZ_09871,Aizawl,23.500401,92.985055,1233.278931,1043.706299,1494.735229,37.360214,62.259876,284.998322,-0.274891,5.454024
AIZ_09872,Aizawl,23.504918,92.985054,1387.354614,1106.040283,1513.179810,33.387264,52.586632,290.780945,0.230025,5.124763
AIZ_09873,Aizawl,23.509434,92.985054,1469.960205,1354.360596,1519.708496,22.160999,48.061844,30.691648,0.087450,5.299180
