cell_id,district,latitude,longitude,smap_ease2_grid_cell,observation_timestamp,soil_moisture_current,soil_moisture_previous,soil_moisture_change,soil_moisture_change_percent,source,source_product,source_resolution,data_status,source_timestamp,ingestion_timestamp,quality_flag
AIZ_01729,Aizawl,23.662712,92.705555,EASE2_M09_R0486_C2920,2026-09-15T18:00:00Z,0.5348,0.5381,-0.0033,-0.61,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01730,Aizawl,23.667228,92.705545,EASE2_M09_R0486_C2920,2026-09-15T18:00:00Z,0.5348,0.5381,-0.0033,-0.61,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01731,Aizawl,23.671745,92.705535,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01732,Aizawl,23.676261,92.705525,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01733,Aizawl,23.680777,92.705515,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01734,Aizawl,23.685293,92.705505,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01735,Aizawl,23.689810,92.705495,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01736,Aizawl,23.694326,92.705485,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01737,Aizawl,23.698842,92.705475,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01738,Aizawl,23.703359,92.705464,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01739,Aizawl,23.707875,92.705454,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01740,Aizawl,23.712391,92.705444,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01741,Aizawl,23.716907,92.705434,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01742,Aizawl,23.721424,92.705424,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01743,Aizawl,23.725940,92.705414,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01744,Aizawl,23.730456,92.705404,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01745,Aizawl,23.734972,92.705393,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01746,Aizawl,23.739489,92.705383,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01747,Aizawl,23.744005,92.705373,EASE2_M09_R0485_C2920,2026-09-15T18:00:00Z,0.5348,0.0200,0.5148,2574.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01748,Aizawl,23.748521,92.705363,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01749,Aizawl,23.753037,92.705353,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01750,Aizawl,23.757553,92.705343,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01751,Aizawl,23.762070,92.705332,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01752,Aizawl,23.766586,92.705322,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01753,Aizawl,23.771102,92.705312,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01754,Aizawl,23.775618,92.705302,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01755,Aizawl,23.780135,92.705292,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01756,Aizawl,23.784651,92.705282,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01757,Aizawl,23.789167,92.705271,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01758,Aizawl,23.793683,92.705261,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01759,Aizawl,23.798199,92.705251,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01760,Aizawl,23.802716,92.705241,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01761,Aizawl,23.807232,92.705231,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01762,Aizawl,23.811748,92.705220,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01763,Aizawl,23.816264,92.705210,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01764,Aizawl,23.820780,92.705200,EASE2_M09_R0484_C2920,2026-09-15T18:00:00Z,0.5282,0.5282,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01765,Aizawl,23.825297,92.705190,EASE2_M09_R0483_C2920,2026-09-15T18:00:00Z,0.5252,0.5252,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01766,Aizawl,23.829813,92.705180,EASE2_M09_R0483_C2920,2026-09-15T18:00:00Z,0.5252,0.5252,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01767,Aizawl,23.834329,92.705169,EASE2_M09_R0483_C2920,2026-09-15T18:00:00Z,0.5252,0.5252,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01768,Aizawl,23.838825,92.705156,EASE2_M09_R0483_C2920,2026-09-15T18:00:00Z,0.5252,0.5252,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01769,Aizawl,23.841135,92.704230,EASE2_M09_R0483_C2920,2026-09-15T18:00:00Z,0.5252,0.5252,0.0000,0.00,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01770,Aizawl,23.338570,92.709671,EASE2_M09_R0490_C2921,2026-09-15T18:00:00Z,0.5342,0.5537,-0.0195,-3.52,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01771,Aizawl,23.342070,92.711147,EASE2_M09_R0490_C2921,2026-09-15T18:00:00Z,0.5342,0.5537,-0.0195,-3.52,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01772,Aizawl,23.346575,92.711149,EASE2_M09_R0490_C2921,2026-09-15T18:00:00Z,0.5342,0.5537,-0.0195,-3.52,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01773,Aizawl,23.351092,92.711139,EASE2_M09_R0490_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01774,Aizawl,23.355608,92.711129,EASE2_M09_R0490_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01775,Aizawl,23.360124,92.711119,EASE2_M09_R0490_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01776,Aizawl,23.364641,92.711110,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01777,Aizawl,23.369157,92.711100,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01778,Aizawl,23.373674,92.711090,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01779,Aizawl,23.378190,92.711080,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01780,Aizawl,23.382707,92.711070,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01781,Aizawl,23.387223,92.711061,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01782,Aizawl,23.391740,92.711051,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01783,Aizawl,23.396256,92.711041,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01784,Aizawl,23.400772,92.711031,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01785,Aizawl,23.405289,92.711021,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01786,Aizawl,23.409805,92.711012,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01787,Aizawl,23.414322,92.711002,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01788,Aizawl,23.418838,92.710992,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01789,Aizawl,23.423355,92.710982,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01790,Aizawl,23.427871,92.710972,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01791,Aizawl,23.432387,92.710963,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01792,Aizawl,23.436904,92.710953,EASE2_M09_R0489_C2921,2026-09-15T18:00:00Z,0.5618,0.5537,0.0081,1.46,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01793,Aizawl,23.441420,92.710943,EASE2_M09_R0488_C2921,2026-09-15T18:00:00Z,0.5635,0.5511,0.0124,2.25,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01794,Aizawl,23.445937,92.710933,EASE2_M09_R0488_C2921,2026-09-15T18:00:00Z,0.5635,0.5511,0.0124,2.25,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01795,Aizawl,23.450453,92.710923,EASE2_M09_R0488_C2921,2026-09-15T18:00:00Z,0.5635,0.5511,0.0124,2.25,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
AIZ_01796,Aizawl,23.454970,92.710913,EASE2_M09_R0488_C2921,2026-09-15T18:00:00Z,0.5635,0.5511,0.0124,2.25,NASA / NSIDC SMAP Mission,SPL3SMP_E_V006,9 km (EASE-Grid 2.0) Daily,STALE,2026-09-15T18:00:00Z,2026-09-18T07:24:34.983640+00:00,PASSED_VERIFICATION;STALE_OBSERVATION_LATENCY_EXCEEDED
