area_id,area_name,cell_id,distance_to_cell_m,association_method,source
KOH_LOC_040,Gariphema,KOH_05318,1307.64,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05319,1724.62,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05320,2177.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_064,Zunpha,KOH_05329,2327.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_064,Zunpha,KOH_05330,2117.76,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_064,Zunpha,KOH_05331,1955.37,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05332,1589.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05333,1093.56,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05334,608.0,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05335,217.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05336,478.4,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05337,956.19,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05338,1450.39,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05339,1948.56,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_053,Ziphenyu,KOH_05340,2347.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_053,Ziphenyu,KOH_05341,1936.22,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_053,Ziphenyu,KOH_05342,1577.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_053,Ziphenyu,KOH_05343,1316.52,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_053,Ziphenyu,KOH_05344,1217.02,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_052,Tesophenyu Old,KOH_05345,1031.19,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_052,Tesophenyu Old,KOH_05346,947.19,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_052,Tesophenyu Old,KOH_05347,1111.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05348,1436.94,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05349,1554.6,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05350,1808.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05351,2152.12,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_060,Chakhabama,KOH_05358,1298.52,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_060,Chakhabama,KOH_05359,1514.18,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_060,Chakhabama,KOH_05360,1657.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_060,Chakhabama,KOH_05361,2084.3,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_060,Chakhabama,KOH_05362,2352.4,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_038,Chakhabama,KOH_05363,2410.65,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_038,Chakhabama,KOH_05364,2428.56,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05377,2187.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05378,1720.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05379,1280.28,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05380,906.74,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05381,713.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05382,836.63,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05383,1181.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_077,Gariphema,KOH_05384,1388.8,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_077,Gariphema,KOH_05385,1482.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_077,Gariphema,KOH_05386,1723.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_077,Gariphema,KOH_05387,2060.8,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05388,2030.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05389,1537.94,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05390,1053.55,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05391,598.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05392,333.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05393,606.23,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05394,1062.03,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05395,1546.68,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05396,2039.7,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_064,Zunpha,KOH_05405,2317.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05406,2104.39,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05407,1544.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05408,1099.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05409,642.95,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05410,301.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05411,521.89,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05412,978.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05413,1465.27,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05414,1959.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05415,2457.12,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_053,Ziphenyu,KOH_05416,2283.24,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_053,Ziphenyu,KOH_05417,1988.33,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_053,Ziphenyu,KOH_05418,1788.19,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_052,Tesophenyu Old,KOH_05419,1710.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_052,Tesophenyu Old,KOH_05420,1501.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05421,1300.38,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05422,1017.31,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05423,939.54,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05424,1111.04,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05425,1445.68,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05426,1822.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05427,2243.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05445,2079.52,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05446,1581.0,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05447,1085.64,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05448,601.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05449,220.33,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05450,489.23,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05451,966.49,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05452,1460.39,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_077,Gariphema,KOH_05453,1957.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_077,Gariphema,KOH_05454,2146.18,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_077,Gariphema,KOH_05455,2425.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05456,2010.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05457,1510.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05458,1013.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05459,524.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05460,165.99,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05461,532.89,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05462,1021.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05463,1519.39,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05464,2019.09,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05469,1576.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05470,1001.64,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05471,786.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05472,737.37,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05473,902.33,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05474,1224.64,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05475,1639.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05476,2093.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_053,Ziphenyu,KOH_05479,2432.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_053,Ziphenyu,KOH_05480,2271.65,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05481,1957.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05482,1472.28,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05483,1003.76,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05484,592.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05485,446.26,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05486,742.18,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05487,1125.22,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05488,1572.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05489,2045.23,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05490,2440.6,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05507,2088.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05508,1593.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05509,1103.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05510,632.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05511,293.97,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05512,526.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05513,985.85,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05514,1473.28,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05515,1968.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05516,2465.67,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05518,2110.95,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05519,1642.21,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05520,1200.62,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05521,830.71,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05522,665.26,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05523,835.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05524,1207.97,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05525,1650.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05526,2119.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05530,1364.69,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05531,1593.8,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05532,1931.1,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05533,2328.57,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05537,2411.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05538,1909.55,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05539,1407.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05540,906.84,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05541,407.69,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05542,115.55,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05543,460.3,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05544,956.19,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05545,1456.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05546,1896.26,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05547,1953.03,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05548,2129.87,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05549,2400.56,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05563,2213.42,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05564,1753.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05565,1324.08,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05566,967.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05567,789.17,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05568,901.85,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05569,1227.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05570,1645.13,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05571,2099.74,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05574,2317.34,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05575,1900.18,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05576,1534.66,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05577,1266.35,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05578,1164.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05579,1269.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05580,1540.28,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05581,1906.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05582,2324.78,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05585,1818.09,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_003,Tseminyu,KOH_05586,2019.64,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05587,2177.68,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05588,2384.79,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05592,2475.49,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05593,1989.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05594,1515.23,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05595,1065.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05596,682.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05597,400.2,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05598,598.97,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05599,1030.05,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05600,1495.82,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05601,1397.14,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05602,1473.24,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05603,1700.74,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05604,2029.49,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05605,2418.42,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05617,2436.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05618,2027.1,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05619,1669.74,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05620,1403.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05621,1287.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05622,1359.51,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05623,1594.63,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05624,1934.25,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05625,2333.19,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05629,2241.06,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05630,1940.83,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05631,1736.53,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05632,1663.69,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05633,1738.99,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05634,1945.31,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05635,2239.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05636,2454.61,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05638,1795.82,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05639,1635.64,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05640,1711.51,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05641,1968.22,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05642,2307.1,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05646,2184.47,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05647,1762.92,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05648,1385.71,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05649,1054.01,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05650,897.44,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05651,1001.98,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05652,1306.32,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05653,1045.16,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05654,898.13,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05655,1012.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05656,1321.79,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05657,1724.29,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_050,Kandinu,KOH_05658,2168.71,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05670,2375.4,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05671,2078.77,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05672,1871.88,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05673,1786.31,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05674,1838.86,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05675,2018.86,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_078,Kijumetouma,KOH_05676,2296.55,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05682,2382.72,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05683,2219.36,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05684,2162.9,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05685,2187.48,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_040,Gariphema,KOH_05686,2349.94,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05688,1167.75,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05689,1288.33,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05690,1599.79,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05691,2001.97,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_063,Gukhanyu,KOH_05692,2441.43,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_051,Nsunyu,KOH_05695,2466.26,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05696,2092.2,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05697,1750.45,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05698,1501.58,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05699,1396.19,nearest_centroid_max_2500m,OpenStreetMap Overpass API
KOH_LOC_036,Chunlika,KOH_05700,1465.46,nearest_centroid_max_2500m,OpenStreetMap Overpass API
